new_eq_id;term
18209201;http://dbpedia.org/resource/Obama_presidential_transition
18209201;http://dbpedia.org/resource/Obama_regime
18209201;http://dbpedia.org/resource/Obama_transition
18209201;http://dbpedia.org/resource/Obama_transition_team
18209201;http://dbpedia.org/resource/Presidency_of_Barack_Obama
18209201;http://dbpedia.org/resource/Presidency_of_Barrack_Obama
18209201;http://dbpedia.org/resource/Presidency_of_obama
18209201;http://dbpedia.org/resource/President-elect_Barack_Obama
18209201;http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama
18209201;http://dbpedia.org/resource/Presidential_transition_of_Barak_Obama
18209201;http://dbpedia.org/resource/Presumptive_presidency_of_Barack_Obama
18209201;http://dbpedia.org/resource/The_Obama-Biden_Transition_Project
18209201;http://dbpedia.org/resource/Transition_of_Barack_Obama
18209201;http://de.dbpedia.org/resource/Kabinett_Obama
18209201;http://es.dbpedia.org/resource/Anexo:Administración_Obama
18209201;http://es.dbpedia.org/resource/Transici%C3%B3n_presidencial_de_Barack_Obama
18209201;http://es.dbpedia.org/resource/Transición_presidencial_de_Barack_Obama
18209201;http://fr.dbpedia.org/resource/Administration_Obama
18209201;http://fr.dbpedia.org/resource/Pr%C3%A9sidence_de_Barack_Obama
18209201;http://fr.dbpedia.org/resource/Présidence_de_Barack_Obama
18209201;http://it.dbpedia.org/resource/Presidenza_di_Barack_Obama
18209201;http://ka.dbpedia.org/resource/%E1%83%9D%E1%83%91%E1%83%90%E1%83%9B%E1%83%90%E1%83%A1_%E1%83%99%E1%83%90%E1%83%91%E1%83%98%E1%83%9C%E1%83%94%E1%83%A2%E1%83%98
18209201;http://ka.dbpedia.org/resource/ობამას_კაბინეტი
18209201;http://ko.dbpedia.org/resource/%EB%B2%84%EB%9D%BD_%EC%98%A4%EB%B0%94%EB%A7%88_%ED%96%89%EC%A0%95%EB%B6%80
18209201;http://ko.dbpedia.org/resource/버락_오바마_행정부
18209201;http://mpii.de/yago/resource/Presidency_of_Barack_Obama
18209201;http://nl.dbpedia.org/resource/Kabinet-Obama
18209201;http://no.dbpedia.org/resource/Barack_Obamas_regjering
18209201;http://pl.dbpedia.org/resource/Prezydentura_Baracka_Obamy
18209201;http://pt.dbpedia.org/resource/Presidência_de_Barack_Obama
18209201;http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000009d4e39d
18209201;http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000aa36c2e
18209201;http://rdf.freebase.com/ns/m.05b6w1g
18209201;http://ru.dbpedia.org/resource/%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE_%D0%91%D0%B0%D1%80%D0%B0%D0%BA%D0%B0_%D0%9E%D0%B1%D0%B0%D0%BC%D1%8B
18209201;http://ru.dbpedia.org/resource/Президентство_Барака_Обамы
18209201;http://sv.dbpedia.org/resource/Obamas_kabinett
18209201;http://sw.dbpedia.org/resource/Urais_wa_Barack_Obama
18209201;http://th.dbpedia.org/resource/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%87%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%87%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%9A%E0%B8%94%E0%B8%B5%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81_%E0%B9%82%E0%B8%AD%E0%B8%9A%E0%B8%B2%E0%B8%A1%E0%B8%B2
18209201;http://th.dbpedia.org/resource/การดำรงตำแหน่งประธานาธิบดีของบารัก_โอบามา
18209201;http://wikidata.dbpedia.org/resource/Q1379733
18209201;http://wikidata.dbpedia.org/resource/Q16933572
18209201;http://wikidata.org/entity/Q1379733
18209201;http://wikidata.org/entity/Q16933572
18209201;http://www.ontosearch.com/2008/01/identification/EID-047cd2affa4245746c4ce17c926995e6
18209201;http://www.wikidata.org/entity/Q1379733
18209201;http://yago-knowledge.org/resource/Change.gov
18209201;http://yago-knowledge.org/resource/Presidency_of_Barack_Obama
18209201;http://yago-knowledge.org/resource/Presidential_transition_of_Barack_Obama
